waktu,suhu_2,suhu_permukaan,kelembaban_tanah
2020-05-02 00:08:39,30.0,62.0,83.0
2020-05-02 00:08:42,30.0,62.0,83.0
2020-05-02 00:08:45,30.0,65.0,83.0
2020-05-02 00:08:48,30.0,65.0,83.0
2020-05-02 00:08:51,30.0,64.0,82.0
2020-05-02 00:08:54,30.0,64.0,82.0
2020-05-02 00:08:57,30.0,65.0,83.0
2020-05-02 00:09:00,30.0,65.0,83.0
2020-05-02 00:09:03,30.0,65.0,83.0
2020-05-02 00:09:06,30.0,65.0,83.0
2020-05-02 00:09:09,30.0,64.0,83.0
2020-05-02 00:09:12,30.0,64.0,83.0
2020-05-02 00:09:15,30.0,64.0,83.0
2020-05-02 00:09:18,30.0,65.0,83.0
2020-05-02 00:09:21,30.0,65.0,83.0
2020-05-02 00:09:24,30.0,64.0,83.0
2020-05-02 00:09:27,30.0,64.0,83.0
2020-05-02 00:09:30,30.0,64.0,83.0
2020-05-02 00:09:33,30.0,64.0,83.0
2020-05-02 00:09:36,30.0,64.0,83.0
2020-05-02 00:09:39,30.0,64.0,83.0
2020-05-02 00:09:42,30.0,64.0,83.0
2020-05-02 00:09:45,30.0,64.0,83.0
2020-05-02 00:09:48,30.0,64.0,83.0
2020-05-02 00:09:51,30.0,64.0,83.0
2020-05-02 00:09:54,30.0,64.0,83.0
2020-05-02 00:09:57,30.0,64.0,83.0
2020-05-02 00:10:00,30.0,64.0,83.0
2020-05-02 00:10:03,30.0,65.0,83.0
2020-05-02 00:10:06,30.0,65.0,83.0
2020-05-02 00:10:09,30.0,63.0,83.0
2020-05-02 00:10:12,30.0,63.0,83.0
2020-05-02 00:10:15,30.0,63.0,83.0
2020-05-02 00:10:18,30.0,63.0,83.0
2020-05-02 00:10:21,30.0,64.0,83.0
2020-05-02 00:10:24,30.0,64.0,83.0
2020-05-02 00:10:27,30.0,64.0,83.0
2020-05-02 00:10:30,30.0,64.0,83.0
2020-05-02 00:10:33,30.0,64.0,83.0
2020-05-02 00:10:36,30.0,64.0,83.0
2020-05-02 00:10:39,30.0,64.0,83.0
2020-05-02 00:10:42,30.0,64.0,83.0
2020-05-02 00:10:45,30.0,64.0,83.0
2020-05-02 00:10:48,30.0,64.0,83.0
2020-05-02 00:10:51,30.0,64.0,83.0
2020-05-02 00:10:54,30.0,65.0,83.0
2020-05-02 00:10:57,30.0,65.0,83.0
2020-05-02 00:11:00,30.0,65.0,83.0
2020-05-02 00:11:03,30.0,65.0,83.0
2020-05-02 00:11:06,30.0,65.0,83.0
2020-05-02 00:11:09,30.0,65.0,83.0
2020-05-02 00:11:12,30.0,65.0,83.0
2020-05-02 00:11:15,30.0,65.0,83.0
2020-05-02 00:11:18,30.0,65.0,83.0
2020-05-02 00:11:21,30.0,65.0,83.0
2020-05-02 00:11:24,30.0,65.0,83.0
2020-05-02 00:11:27,30.0,65.0,83.0
2020-05-02 00:11:30,30.0,65.0,83.0
2020-05-02 00:11:33,30.0,65.0,83.0
2020-05-02 00:11:36,30.0,65.0,83.0
2020-05-02 00:11:39,30.0,65.0,83.0
2020-05-02 00:11:42,30.0,65.0,83.0
2020-05-02 00:11:45,30.0,65.0,83.0
2020-05-02 00:11:48,30.0,65.0,83.0
2020-05-02 00:11:51,30.0,64.0,83.0
2020-05-02 00:11:54,30.0,64.0,83.0
2020-05-02 00:11:57,30.0,65.0,83.0
2020-05-02 00:12:00,30.0,65.0,83.0
2020-05-02 00:12:03,30.0,65.0,83.0
2020-05-02 00:12:06,30.0,63.0,83.0
2020-05-02 00:12:09,30.0,63.0,83.0
2020-05-02 00:12:12,30.0,64.0,83.0
2020-05-02 00:12:15,30.0,64.0,83.0
2020-05-02 00:12:18,30.0,65.0,83.0
2020-05-02 00:12:21,30.0,65.0,83.0
2020-05-02 00:12:24,30.0,65.0,83.0
2020-05-02 00:12:27,30.0,65.0,83.0
2020-05-02 00:12:30,30.0,65.0,83.0
2020-05-02 00:12:33,30.0,64.0,83.0
2020-05-02 00:12:36,30.0,64.0,83.0
2020-05-02 00:12:39,30.0,64.0,83.0
2020-05-02 00:12:42,30.0,65.0,83.0
2020-05-02 00:12:45,30.0,65.0,83.0
2020-05-02 00:12:48,30.0,65.0,83.0
2020-05-02 00:12:51,30.0,64.0,83.0
2020-05-02 00:12:54,30.0,64.0,83.0
2020-05-02 00:12:57,30.0,64.0,83.0
2020-05-02 00:13:00,30.0,64.0,83.0
2020-05-02 00:13:03,30.0,64.0,83.0
2020-05-02 00:13:06,30.0,64.0,83.0
2020-05-02 00:13:09,30.0,65.0,83.0
2020-05-02 00:13:12,30.0,65.0,83.0
2020-05-02 00:13:15,30.0,64.0,83.0
2020-05-02 00:13:18,30.0,64.0,83.0
2020-05-02 00:13:21,30.0,64.0,83.0
2020-05-02 00:13:24,30.0,64.0,83.0
2020-05-02 00:13:27,30.0,64.0,83.0
2020-05-02 00:13:30,30.0,65.0,83.0
2020-05-02 00:13:33,30.0,65.0,83.0
2020-05-02 00:13:36,30.0,64.0,83.0
2020-05-02 00:13:39,30.0,64.0,83.0
2020-05-02 00:13:42,30.0,64.0,83.0
2020-05-02 00:13:45,30.0,64.0,83.0
2020-05-02 00:13:48,30.0,64.0,83.0
2020-05-02 00:13:51,30.0,64.0,83.0
2020-05-02 00:13:54,30.0,65.0,83.0
2020-05-02 00:13:57,30.0,65.0,83.0
2020-05-02 00:14:00,30.0,64.0,83.0
2020-05-02 00:14:03,30.0,64.0,83.0
2020-05-02 00:14:06,30.0,65.0,83.0
2020-05-02 00:14:09,30.0,65.0,83.0
2020-05-02 00:14:12,30.0,65.0,83.0
2020-05-02 00:14:15,30.0,65.0,83.0
2020-05-02 00:14:18,30.0,65.0,83.0
2020-05-02 00:14:21,30.0,64.0,83.0
2020-05-02 00:14:24,30.0,64.0,83.0
2020-05-02 00:14:27,30.0,65.0,83.0
2020-05-02 00:14:30,30.0,65.0,83.0
2020-05-02 00:14:33,30.0,65.0,83.0
2020-05-02 00:14:36,30.0,65.0,83.0
2020-05-02 00:14:39,30.0,64.0,83.0
2020-05-02 00:14:42,30.0,64.0,83.0
2020-05-02 00:14:45,30.0,64.0,83.0
2020-05-02 00:14:48,30.0,64.0,83.0
2020-05-02 00:14:51,30.0,64.0,83.0
2020-05-02 00:14:54,30.0,64.0,83.0
2020-05-02 00:14:57,30.0,64.0,83.0
2020-05-02 00:15:00,30.0,65.0,83.0
2020-05-02 00:15:03,30.0,65.0,83.0
2020-05-02 00:15:06,30.0,65.0,83.0
2020-05-02 00:15:09,30.0,65.0,83.0
2020-05-02 00:15:12,30.0,65.0,83.0
2020-05-02 00:15:15,30.0,65.0,83.0
2020-05-02 00:15:18,30.0,66.0,83.0
2020-05-02 00:15:21,30.0,66.0,83.0
2020-05-02 00:15:24,30.0,66.0,83.0
2020-05-02 00:15:27,30.0,66.0,83.0
2020-05-02 00:15:30,30.0,65.0,83.0
2020-05-02 00:15:33,30.0,65.0,83.0
2020-05-02 00:15:36,30.0,65.0,83.0
2020-05-02 00:15:39,30.0,66.0,83.0
2020-05-02 00:15:42,30.0,66.0,83.0
2020-05-02 00:15:45,30.0,65.0,83.0
2020-05-02 00:15:48,30.0,65.0,83.0
2020-05-02 00:15:51,30.0,64.0,83.0
2020-05-02 00:15:54,30.0,64.0,83.0
2020-05-02 00:15:57,30.0,65.0,83.0
2020-05-02 00:16:00,30.0,65.0,83.0
2020-05-02 00:16:03,30.0,65.0,83.0
2020-05-02 00:16:06,30.0,65.0,83.0
2020-05-02 00:16:09,30.0,65.0,83.0
2020-05-02 00:16:12,30.0,65.0,83.0
2020-05-02 00:16:15,30.0,65.0,83.0
2020-05-02 00:16:18,30.0,64.0,83.0
2020-05-02 00:16:21,30.0,64.0,83.0
2020-05-02 00:16:24,30.0,64.0,83.0
2020-05-02 00:16:27,30.0,64.0,83.0
2020-05-02 00:16:30,30.0,65.0,83.0
2020-05-02 00:16:33,30.0,65.0,83.0
2020-05-02 00:16:36,30.0,65.0,83.0
2020-05-02 00:16:39,30.0,65.0,83.0
2020-05-02 00:16:42,30.0,64.0,83.0
2020-05-02 00:16:45,30.0,64.0,83.0
2020-05-02 00:16:48,30.0,64.0,83.0
2020-05-02 00:16:51,30.0,65.0,83.0
2020-05-02 00:16:54,30.0,65.0,83.0
2020-05-02 00:16:57,30.0,65.0,83.0
2020-05-02 00:17:00,30.0,65.0,83.0
2020-05-02 00:17:03,30.0,66.0,83.0
2020-05-02 00:17:06,30.0,66.0,83.0
2020-05-02 00:17:09,30.0,65.0,83.0
2020-05-02 00:17:12,30.0,65.0,83.0
2020-05-02 00:17:15,30.0,65.0,83.0
2020-05-02 00:17:18,30.0,65.0,83.0
2020-05-02 00:17:21,30.0,65.0,83.0
2020-05-02 00:17:24,30.0,65.0,83.0
2020-05-02 00:17:27,30.0,65.0,83.0
2020-05-02 00:17:30,30.0,64.0,83.0
2020-05-02 00:17:33,30.0,64.0,83.0
2020-05-02 00:17:36,30.0,64.0,83.0
2020-05-02 00:17:39,30.0,64.0,83.0
2020-05-02 00:17:42,30.0,65.0,83.0
2020-05-02 00:17:45,30.0,65.0,83.0
2020-05-02 00:17:48,30.0,64.0,83.0
2020-05-02 00:17:51,30.0,64.0,83.0
2020-05-02 00:17:54,30.0,64.0,83.0
2020-05-02 00:17:57,30.0,65.0,83.0
2020-05-02 00:18:00,30.0,66.0,83.0
2020-05-02 00:18:03,30.0,66.0,83.0
2020-05-02 00:18:06,30.0,66.0,83.0
2020-05-02 00:18:09,30.0,65.0,83.0
2020-05-02 00:18:12,30.0,65.0,83.0
2020-05-02 00:18:15,30.0,65.0,83.0
2020-05-02 00:18:18,30.0,65.0,83.0
2020-05-02 00:18:21,30.0,65.0,83.0
2020-05-02 00:18:24,30.0,65.0,83.0
2020-05-02 00:18:27,30.0,65.0,83.0
2020-05-02 00:18:30,30.0,65.0,83.0
2020-05-02 00:18:33,30.0,65.0,83.0
2020-05-02 00:18:36,30.0,65.0,83.0
2020-05-02 00:18:39,30.0,64.0,83.0
2020-05-02 00:18:42,30.0,64.0,83.0
2020-05-02 00:18:45,30.0,64.0,83.0
2020-05-02 00:18:48,29.0,65.0,83.0
2020-05-02 00:18:51,29.0,65.0,83.0
2020-05-02 00:18:54,30.0,66.0,83.0
2020-05-02 00:18:57,30.0,66.0,83.0
2020-05-02 00:19:00,30.0,64.0,83.0
2020-05-02 00:19:03,30.0,64.0,83.0
2020-05-02 00:19:06,30.0,65.0,83.0
2020-05-02 00:19:09,30.0,65.0,83.0
2020-05-02 00:19:12,30.0,65.0,83.0
2020-05-02 00:19:15,30.0,65.0,83.0
2020-05-02 00:19:18,30.0,64.0,83.0
2020-05-02 00:19:21,30.0,64.0,83.0
2020-05-02 00:19:24,30.0,65.0,83.0
2020-05-02 00:19:27,30.0,65.0,83.0
2020-05-02 00:19:30,30.0,65.0,83.0
2020-05-02 00:19:33,30.0,64.0,83.0
2020-05-02 00:19:36,30.0,64.0,83.0
2020-05-02 00:19:39,30.0,65.0,83.0
2020-05-02 00:19:42,30.0,65.0,83.0
2020-05-02 00:19:45,30.0,65.0,83.0
2020-05-02 00:19:48,30.0,65.0,83.0
2020-05-02 00:19:51,30.0,66.0,83.0
2020-05-02 00:19:54,30.0,66.0,83.0
2020-05-02 00:19:57,30.0,64.0,83.0
2020-05-02 00:20:00,30.0,64.0,83.0
2020-05-02 00:20:03,30.0,64.0,83.0
2020-05-02 00:20:06,30.0,65.0,83.0
2020-05-02 00:20:09,30.0,65.0,83.0
2020-05-02 00:20:12,30.0,65.0,83.0
2020-05-02 00:20:15,30.0,65.0,83.0
2020-05-02 00:20:18,30.0,65.0,83.0
2020-05-02 00:20:21,30.0,65.0,83.0
2020-05-02 00:20:24,30.0,65.0,83.0
2020-05-02 00:20:27,30.0,65.0,83.0
2020-05-02 00:20:30,30.0,65.0,83.0
2020-05-02 00:20:33,30.0,65.0,83.0
2020-05-02 00:20:36,30.0,65.0,83.0
2020-05-02 00:20:39,30.0,65.0,83.0
2020-05-02 00:20:42,30.0,64.0,83.0
2020-05-02 00:20:45,30.0,64.0,83.0
2020-05-02 00:20:48,30.0,64.0,83.0
2020-05-02 00:20:51,30.0,64.0,83.0
2020-05-02 00:20:54,30.0,64.0,83.0
2020-05-02 00:20:57,30.0,64.0,83.0
2020-05-02 00:21:00,30.0,64.0,83.0
2020-05-02 00:21:03,30.0,65.0,83.0
2020-05-02 00:21:06,30.0,65.0,83.0
2020-05-02 00:21:09,30.0,65.0,83.0
2020-05-02 00:21:12,30.0,65.0,83.0
2020-05-02 00:21:15,30.0,65.0,83.0
2020-05-02 00:21:18,30.0,65.0,83.0
2020-05-02 00:21:21,30.0,65.0,83.0
2020-05-02 00:21:24,30.0,65.0,83.0
2020-05-02 00:21:27,30.0,65.0,83.0
2020-05-02 00:21:30,30.0,65.0,83.0
2020-05-02 00:21:33,30.0,65.0,83.0
2020-05-02 00:21:36,30.0,65.0,83.0
2020-05-02 00:21:39,30.0,65.0,83.0
2020-05-02 00:21:42,30.0,66.0,83.0
2020-05-02 00:21:45,30.0,66.0,83.0
2020-05-02 00:21:48,30.0,66.0,83.0
2020-05-02 00:21:51,30.0,66.0,83.0
2020-05-02 00:21:54,30.0,66.0,83.0
2020-05-02 00:21:57,30.0,66.0,83.0
2020-05-02 00:22:00,30.0,65.0,83.0
2020-05-02 00:22:03,30.0,65.0,83.0
2020-05-02 00:22:06,30.0,65.0,83.0
2020-05-02 00:22:09,30.0,65.0,83.0
2020-05-02 00:22:12,30.0,66.0,83.0
2020-05-02 00:22:15,30.0,66.0,83.0
2020-05-02 00:22:18,30.0,65.0,83.0
2020-05-02 00:22:21,30.0,65.0,83.0
2020-05-02 00:22:24,30.0,65.0,83.0
2020-05-02 00:22:27,30.0,65.0,83.0
2020-05-02 00:22:30,30.0,65.0,83.0
2020-05-02 00:22:33,30.0,64.0,83.0
2020-05-02 00:22:36,30.0,64.0,83.0
2020-05-02 00:22:39,30.0,64.0,83.0
2020-05-02 00:22:42,30.0,64.0,83.0
2020-05-02 00:22:45,30.0,65.0,83.0
2020-05-02 00:22:48,30.0,65.0,83.0
2020-05-02 00:22:51,30.0,65.0,83.0
2020-05-02 00:22:54,30.0,65.0,83.0
2020-05-02 00:22:57,30.0,65.0,83.0
2020-05-02 00:23:00,30.0,65.0,83.0
2020-05-02 00:23:03,30.0,65.0,83.0
2020-05-02 00:23:06,30.0,65.0,83.0
2020-05-02 00:23:09,30.0,65.0,83.0
2020-05-02 00:23:12,30.0,65.0,83.0
2020-05-02 00:23:15,30.0,65.0,83.0
2020-05-02 00:23:18,30.0,65.0,83.0
2020-05-02 00:23:21,30.0,65.0,83.0
2020-05-02 00:23:24,30.0,63.0,83.0
2020-05-02 00:23:27,30.0,63.0,83.0
2020-05-02 00:23:30,30.0,65.0,83.0
2020-05-02 00:23:33,30.0,65.0,83.0
2020-05-02 00:23:36,30.0,65.0,83.0
2020-05-02 00:23:39,30.0,65.0,83.0
2020-05-02 00:23:42,30.0,65.0,83.0
2020-05-02 00:23:45,30.0,65.0,83.0
2020-05-02 00:23:48,30.0,65.0,83.0
2020-05-02 00:23:51,30.0,63.0,83.0
2020-05-02 00:23:54,30.0,63.0,83.0
2020-05-02 00:23:57,30.0,64.0,83.0
2020-05-02 00:24:00,30.0,64.0,83.0
2020-05-02 00:24:03,30.0,60.0,83.0
2020-05-02 00:24:06,30.0,60.0,83.0
2020-05-02 00:24:09,30.0,61.0,83.0
2020-05-02 00:24:12,30.0,61.0,83.0
2020-05-02 00:24:15,30.0,60.0,83.0
2020-05-02 00:24:18,30.0,60.0,83.0
2020-05-02 00:24:21,30.0,61.0,83.0
2020-05-02 00:24:24,30.0,61.0,83.0
2020-05-02 00:24:27,30.0,61.0,83.0
2020-05-02 00:24:30,30.0,61.0,83.0
2020-05-02 00:24:33,30.0,61.0,83.0
2020-05-02 00:24:36,30.0,61.0,83.0
2020-05-02 00:24:39,30.0,61.0,83.0
2020-05-02 00:24:42,30.0,61.0,83.0
2020-05-02 00:24:45,30.0,61.0,83.0
2020-05-02 00:24:48,30.0,60.0,83.0
2020-05-02 00:24:51,30.0,60.0,83.0
2020-05-02 00:24:54,30.0,60.0,83.0
2020-05-02 00:24:57,30.0,60.0,83.0
2020-05-02 00:25:00,30.0,60.0,83.0
2020-05-02 00:25:03,30.0,60.0,83.0
2020-05-02 00:25:06,30.0,61.0,83.0
2020-05-02 00:25:09,30.0,61.0,83.0
2020-05-02 00:25:12,30.0,61.0,83.0
2020-05-02 00:25:15,30.0,60.0,83.0
2020-05-02 00:25:18,30.0,60.0,83.0
2020-05-02 00:25:21,30.0,61.0,83.0
2020-05-02 00:25:24,30.0,61.0,83.0
2020-05-02 00:25:27,30.0,62.0,83.0
2020-05-02 00:25:30,30.0,62.0,83.0
2020-05-02 00:25:33,30.0,61.0,83.0
2020-05-02 00:25:36,30.0,61.0,83.0
2020-05-02 00:25:39,30.0,60.0,83.0
2020-05-02 00:25:42,30.0,60.0,83.0
2020-05-02 00:25:45,30.0,60.0,83.0
2020-05-02 00:25:48,30.0,60.0,83.0
2020-05-02 00:25:51,30.0,61.0,83.0
2020-05-02 00:25:54,30.0,61.0,83.0
2020-05-02 00:25:57,30.0,61.0,83.0
2020-05-02 00:26:00,30.0,62.0,83.0
2020-05-02 00:26:03,30.0,62.0,83.0
2020-05-02 00:26:06,30.0,60.0,83.0
2020-05-02 00:26:09,30.0,60.0,83.0
2020-05-02 00:26:12,30.0,60.0,83.0
2020-05-02 00:26:15,30.0,60.0,83.0
2020-05-02 00:26:18,30.0,60.0,83.0
2020-05-02 00:26:21,30.0,60.0,83.0
2020-05-02 00:26:24,30.0,60.0,83.0
2020-05-02 00:26:27,30.0,60.0,83.0
2020-05-02 00:26:30,30.0,60.0,83.0
2020-05-02 00:26:33,30.0,60.0,83.0
2020-05-02 00:26:36,30.0,59.0,83.0
2020-05-02 00:26:39,30.0,59.0,83.0
2020-05-02 00:26:42,30.0,61.0,83.0
2020-05-02 00:26:45,30.0,61.0,83.0
2020-05-02 00:26:48,30.0,61.0,83.0
2020-05-02 00:26:51,30.0,60.0,83.0
2020-05-02 00:26:54,30.0,60.0,83.0
2020-05-02 00:26:57,30.0,60.0,83.0
2020-05-02 00:27:00,30.0,60.0,83.0
2020-05-02 00:27:03,29.0,60.0,83.0
2020-05-02 00:27:06,29.0,60.0,83.0
2020-05-02 00:27:09,30.0,61.0,83.0
2020-05-02 00:27:12,30.0,61.0,83.0
2020-05-02 00:27:15,30.0,60.0,83.0
2020-05-02 00:27:18,30.0,60.0,83.0
2020-05-02 00:27:21,30.0,60.0,83.0
2020-05-02 00:27:24,30.0,60.0,83.0
2020-05-02 00:27:27,30.0,60.0,83.0
2020-05-02 00:27:30,30.0,61.0,83.0
2020-05-02 00:27:33,30.0,61.0,83.0
2020-05-02 00:27:36,30.0,60.0,83.0
2020-05-02 00:27:39,30.0,60.0,83.0
2020-05-02 00:27:42,30.0,60.0,83.0
2020-05-02 00:27:45,30.0,60.0,83.0
2020-05-02 00:27:48,30.0,60.0,83.0
2020-05-02 00:27:51,30.0,60.0,83.0
2020-05-02 00:27:54,30.0,59.0,83.0
2020-05-02 00:27:57,30.0,59.0,83.0
2020-05-02 00:28:00,30.0,59.0,83.0
2020-05-02 00:28:03,30.0,60.0,83.0
2020-05-02 00:28:06,30.0,60.0,83.0
2020-05-02 00:28:09,30.0,60.0,83.0
2020-05-02 00:28:12,30.0,60.0,83.0
2020-05-02 00:28:15,30.0,58.0,83.0
2020-05-02 00:28:18,30.0,58.0,83.0
2020-05-02 00:28:21,30.0,60.0,83.0
2020-05-02 00:28:24,30.0,60.0,83.0
2020-05-02 00:28:27,30.0,60.0,83.0
2020-05-02 00:28:30,30.0,60.0,83.0
2020-05-02 00:28:33,30.0,59.0,83.0
2020-05-02 00:28:36,30.0,59.0,83.0
2020-05-02 00:28:39,30.0,59.0,83.0
2020-05-02 00:28:42,30.0,59.0,83.0
2020-05-02 00:28:45,30.0,59.0,83.0
2020-05-02 00:28:48,30.0,65.0,83.0
2020-05-02 00:28:51,30.0,65.0,83.0
2020-05-02 00:28:54,30.0,66.0,83.0
2020-05-02 00:28:57,30.0,66.0,83.0
2020-05-02 00:29:00,30.0,66.0,83.0
2020-05-02 00:29:03,30.0,66.0,83.0
2020-05-02 00:29:06,30.0,67.0,83.0
2020-05-02 00:29:09,30.0,67.0,83.0
2020-05-02 00:29:12,30.0,66.0,83.0
2020-05-02 00:29:15,30.0,66.0,83.0
2020-05-02 00:29:18,30.0,64.0,83.0
2020-05-02 00:29:21,30.0,64.0,83.0
2020-05-02 00:29:24,30.0,64.0,83.0
2020-05-02 00:29:27,30.0,67.0,83.0
2020-05-02 00:29:30,30.0,67.0,83.0
2020-05-02 00:29:33,30.0,67.0,83.0
2020-05-02 00:29:36,30.0,67.0,83.0
2020-05-02 00:29:39,30.0,66.0,83.0
2020-05-02 00:29:42,30.0,66.0,83.0
2020-05-02 00:29:45,30.0,66.0,83.0
2020-05-02 00:29:48,30.0,66.0,83.0
2020-05-02 00:29:51,30.0,67.0,83.0
2020-05-02 00:29:54,30.0,67.0,83.0
2020-05-02 00:29:57,30.0,67.0,83.0
2020-05-02 00:30:00,30.0,67.0,83.0
2020-05-02 00:30:03,30.0,67.0,83.0
2020-05-02 00:30:06,30.0,67.0,83.0
2020-05-02 00:30:09,30.0,67.0,83.0
2020-05-02 00:30:12,30.0,66.0,83.0
2020-05-02 00:30:15,30.0,66.0,83.0
2020-05-02 00:30:18,30.0,66.0,83.0
2020-05-02 00:30:21,30.0,66.0,83.0
2020-05-02 00:30:24,30.0,67.0,83.0
2020-05-02 00:30:27,30.0,67.0,83.0
2020-05-02 00:30:30,30.0,67.0,83.0
2020-05-02 00:30:33,30.0,67.0,83.0
2020-05-02 00:30:36,30.0,66.0,83.0
2020-05-02 00:30:39,30.0,66.0,83.0
2020-05-02 00:30:42,30.0,66.0,83.0
2020-05-02 00:30:45,30.0,66.0,83.0
2020-05-02 00:30:48,30.0,66.0,83.0
2020-05-02 00:30:51,30.0,66.0,83.0
2020-05-02 00:30:54,30.0,66.0,83.0
2020-05-02 00:30:57,30.0,66.0,83.0
2020-05-02 00:31:00,30.0,66.0,83.0
2020-05-02 00:31:03,30.0,67.0,83.0
2020-05-02 00:31:06,30.0,67.0,83.0
2020-05-02 00:31:09,30.0,66.0,83.0
2020-05-02 00:31:12,30.0,66.0,83.0
2020-05-02 00:31:15,30.0,67.0,83.0
2020-05-02 00:31:18,30.0,67.0,83.0
2020-05-02 00:31:21,30.0,67.0,83.0
2020-05-02 00:31:24,30.0,67.0,83.0
2020-05-02 00:31:27,30.0,67.0,83.0
2020-05-02 00:31:30,30.0,65.0,83.0
2020-05-02 00:31:33,30.0,65.0,83.0
2020-05-02 00:31:36,30.0,65.0,83.0
2020-05-02 00:31:39,30.0,65.0,83.0
2020-05-02 00:31:42,30.0,65.0,83.0
2020-05-02 00:31:45,30.0,65.0,83.0
2020-05-02 00:31:48,30.0,65.0,83.0
2020-05-02 00:31:51,30.0,65.0,83.0
2020-05-02 00:31:54,30.0,64.0,83.0
2020-05-02 00:31:57,30.0,64.0,83.0
2020-05-02 00:32:00,30.0,65.0,83.0
2020-05-02 00:32:03,30.0,65.0,83.0
2020-05-02 00:32:06,30.0,65.0,83.0
2020-05-02 00:32:09,30.0,64.0,83.0
2020-05-02 00:32:12,30.0,64.0,83.0
2020-05-02 00:32:15,30.0,64.0,83.0
2020-05-02 00:32:18,30.0,64.0,83.0
2020-05-02 00:32:21,30.0,65.0,83.0
2020-05-02 00:32:24,30.0,65.0,83.0
2020-05-02 00:32:27,30.0,64.0,83.0
2020-05-02 00:32:30,30.0,64.0,83.0
2020-05-02 00:32:33,30.0,64.0,83.0
2020-05-02 00:32:36,30.0,64.0,83.0
2020-05-02 00:32:39,30.0,64.0,82.0
2020-05-02 00:32:42,30.0,64.0,82.0
2020-05-02 00:32:45,30.0,64.0,82.0
2020-05-02 00:32:48,30.0,64.0,83.0
2020-05-02 00:32:51,30.0,64.0,83.0
2020-05-02 00:32:54,30.0,65.0,83.0
2020-05-02 00:32:57,30.0,65.0,83.0
2020-05-02 00:33:00,30.0,65.0,83.0
2020-05-02 00:33:03,30.0,65.0,83.0
2020-05-02 00:33:06,30.0,65.0,83.0
2020-05-02 00:33:09,30.0,65.0,83.0
2020-05-02 00:33:12,30.0,64.0,83.0
2020-05-02 00:33:15,30.0,64.0,83.0
2020-05-02 00:33:18,30.0,65.0,83.0
2020-05-02 00:33:21,30.0,65.0,83.0
2020-05-02 00:33:24,30.0,64.0,83.0
2020-05-02 00:33:27,30.0,64.0,83.0
2020-05-02 00:33:30,30.0,64.0,83.0
2020-05-02 00:33:33,30.0,65.0,83.0
2020-05-02 00:33:36,30.0,65.0,83.0
2020-05-02 00:33:39,29.0,64.0,83.0
2020-05-02 00:33:42,29.0,64.0,83.0
2020-05-02 00:33:45,30.0,64.0,83.0
2020-05-02 00:33:48,30.0,64.0,83.0
2020-05-02 00:33:51,30.0,64.0,83.0
2020-05-02 00:33:54,30.0,64.0,83.0
2020-05-02 00:33:57,30.0,64.0,83.0
2020-05-02 00:34:00,30.0,64.0,83.0
2020-05-02 00:34:03,30.0,64.0,83.0
2020-05-02 00:34:06,30.0,64.0,83.0
2020-05-02 00:34:09,30.0,64.0,83.0
2020-05-02 00:34:12,30.0,64.0,83.0
2020-05-02 00:34:15,30.0,64.0,83.0
2020-05-02 00:34:18,30.0,64.0,83.0
2020-05-02 00:34:21,30.0,64.0,83.0
2020-05-02 00:34:24,30.0,64.0,83.0
2020-05-02 00:34:27,30.0,64.0,83.0
2020-05-02 00:34:30,30.0,64.0,83.0
2020-05-02 00:34:33,30.0,64.0,83.0
2020-05-02 00:34:36,30.0,64.0,83.0
2020-05-02 00:34:39,30.0,64.0,83.0
2020-05-02 00:34:42,30.0,64.0,83.0
2020-05-02 00:34:45,30.0,64.0,83.0
2020-05-02 00:34:48,30.0,64.0,83.0
2020-05-02 00:34:51,30.0,64.0,83.0
2020-05-02 00:34:54,30.0,64.0,83.0
2020-05-02 00:34:57,30.0,64.0,83.0
2020-05-02 00:35:00,30.0,64.0,83.0
2020-05-02 00:35:03,30.0,65.0,83.0
2020-05-02 00:35:06,30.0,65.0,83.0
2020-05-02 00:35:09,30.0,65.0,83.0
2020-05-02 00:35:12,30.0,65.0,83.0
2020-05-02 00:35:15,30.0,65.0,83.0
2020-05-02 00:35:18,30.0,65.0,83.0
2020-05-02 00:35:21,30.0,64.0,83.0
2020-05-02 00:35:24,30.0,64.0,83.0
2020-05-02 00:35:27,30.0,64.0,83.0
2020-05-02 00:35:30,30.0,64.0,83.0
2020-05-02 00:35:33,30.0,65.0,83.0
2020-05-02 00:35:36,30.0,65.0,83.0
2020-05-02 00:35:39,30.0,65.0,83.0
2020-05-02 00:35:42,30.0,65.0,83.0
2020-05-02 00:35:45,30.0,65.0,83.0
2020-05-02 00:35:48,30.0,64.0,82.0
2020-05-02 00:35:51,30.0,64.0,82.0
2020-05-02 00:35:54,30.0,64.0,83.0
2020-05-02 00:35:57,30.0,64.0,83.0
2020-05-02 00:36:00,30.0,65.0,83.0
2020-05-02 00:36:03,30.0,65.0,83.0
2020-05-02 00:36:06,30.0,64.0,83.0
2020-05-02 00:36:09,30.0,64.0,83.0
2020-05-02 00:36:12,30.0,64.0,83.0
2020-05-02 00:36:15,30.0,64.0,83.0
2020-05-02 00:36:18,30.0,65.0,82.0
2020-05-02 00:36:21,30.0,65.0,82.0
2020-05-02 00:36:24,30.0,65.0,82.0
2020-05-02 00:36:27,30.0,65.0,82.0
2020-05-02 00:36:30,30.0,65.0,82.0
